,Insulation thickness (m),Window U-value (W/m2K),Window SHGC (ratio),Shading control (W/m2),Thermostat settings offset (C),Heating energy (kWh),Cooling energy (kWh),Total energy (kWh) 
5563,0.2,0.45,0.2,400,-2,408.1,1417.0,1825.1
5564,0.2,0.45,0.2,400,-3,341.4,1482.9,1824.3
5565,0.2,0.45,0.2,600,3,692.0,1293.1,1985.1
5566,0.2,0.45,0.2,600,2,610.0,1389.4,1999.3
5567,0.2,0.45,0.2,600,1,533.4,1482.9,2016.3
5568,0.2,0.45,0.2,600,0,461.2,1571.9,2033.1
5569,0.2,0.45,0.2,600,-1,392.8,1653.8,2046.7
5570,0.2,0.45,0.2,600,-2,328.6,1726.6,2055.2
5571,0.2,0.45,0.2,600,-3,269.8,1788.6,2058.4
5572,0.2,0.45,0.2,800,3,619.3,1448.4,2067.6
5573,0.2,0.45,0.2,800,2,544.4,1544.8,2089.2
5574,0.2,0.45,0.2,800,1,472.9,1637.6,2110.5
5575,0.2,0.45,0.2,800,0,405.4,1724.8,2130.3
5576,0.2,0.45,0.2,800,-1,341.5,1804.7,2146.2
5577,0.2,0.45,0.2,800,-2,283.0,1876.4,2159.4
5578,0.2,0.45,0.2,800,-3,229.5,1937.7,2167.2
5579,0.2,0.45,0.2,1000,3,616.0,1449.1,2065.1
5580,0.2,0.45,0.2,1000,2,541.3,1545.5,2086.8
5581,0.2,0.45,0.2,1000,1,469.8,1638.3,2108.1
5582,0.2,0.45,0.2,1000,0,402.3,1725.6,2127.9
5583,0.2,0.45,0.2,1000,-1,338.7,1805.5,2144.3
5584,0.2,0.45,0.2,1000,-2,280.6,1877.3,2158.0
5585,0.2,0.45,0.2,1000,-3,227.3,1938.6,2166.0
5586,0.2,0.45,0.32,0,3,1034.5,519.5,1554.0
5587,0.2,0.45,0.32,0,2,935.7,606.5,1542.2
5588,0.2,0.45,0.32,0,1,839.2,694.8,1533.9
5589,0.2,0.45,0.32,0,0,746.9,783.9,1530.8
5590,0.2,0.45,0.32,0,-1,658.2,871.6,1529.8
5591,0.2,0.45,0.32,0,-2,573.8,954.1,1527.9
5592,0.2,0.45,0.32,0,-3,494.3,1027.6,1521.9
5593,0.2,0.45,0.32,200,3,794.2,975.6,1769.8
5594,0.2,0.45,0.32,200,2,704.9,1073.0,1777.9
5595,0.2,0.45,0.32,200,1,620.2,1167.7,1787.9
5596,0.2,0.45,0.32,200,0,540.9,1258.9,1799.9
5597,0.2,0.45,0.32,200,-1,465.3,1345.0,1810.2
5598,0.2,0.45,0.32,200,-2,394.8,1424.0,1818.8
5599,0.2,0.45,0.32,200,-3,331.9,1492.9,1824.8
5600,0.2,0.45,0.32,400,3,634.6,1451.4,2086.0
5601,0.2,0.45,0.32,400,2,556.5,1547.9,2104.4
5602,0.2,0.45,0.32,400,1,483.0,1641.4,2124.4
5603,0.2,0.45,0.32,400,0,414.4,1730.3,2144.7
5604,0.2,0.45,0.32,400,-1,352.4,1812.4,2164.9
5605,0.2,0.45,0.32,400,-2,294.4,1884.4,2178.8
5606,0.2,0.45,0.32,400,-3,239.3,1942.5,2181.8
5607,0.2,0.45,0.32,600,3,487.6,1965.2,2452.8
5608,0.2,0.45,0.32,600,2,421.2,2061.0,2482.2
5609,0.2,0.45,0.32,600,1,358.3,2152.1,2510.4
5610,0.2,0.45,0.32,600,0,301.7,2236.4,2538.2
5611,0.2,0.45,0.32,600,-1,249.6,2312.2,2561.8
5612,0.2,0.45,0.32,600,-2,200.9,2377.3,2578.2
5613,0.2,0.45,0.32,600,-3,154.8,2429.9,2584.6
5614,0.2,0.45,0.32,800,3,410.3,2212.7,2623.0
5615,0.2,0.45,0.32,800,2,350.9,2307.7,2658.6
5616,0.2,0.45,0.32,800,1,296.5,2397.1,2693.5
5617,0.2,0.45,0.32,800,0,246.1,2478.6,2724.8
5618,0.2,0.45,0.32,800,-1,198.8,2551.7,2750.6
5619,0.2,0.45,0.32,800,-2,156.2,2615.0,2771.1
5620,0.2,0.45,0.32,800,-3,118.6,2666.3,2784.9
5621,0.2,0.45,0.32,1000,3,406.6,2214.1,2620.7
5622,0.2,0.45,0.32,1000,2,348.0,2309.2,2657.2
5623,0.2,0.45,0.32,1000,1,293.8,2398.6,2692.4
5624,0.2,0.45,0.32,1000,0,243.6,2480.1,2723.8
5625,0.2,0.45,0.32,1000,-1,196.7,2553.2,2749.9
5626,0.2,0.45,0.32,1000,-2,154.7,2616.4,2771.2
5627,0.2,0.45,0.32,1000,-3,117.1,2667.7,2784.9
5628,0.2,0.45,0.44,0,3,997.5,597.6,1595.1
5629,0.2,0.45,0.44,0,2,899.7,686.8,1586.6
5630,0.2,0.45,0.44,0,1,805.2,777.4,1582.5
5631,0.2,0.45,0.44,0,0,714.4,868.3,1582.7
5632,0.2,0.45,0.44,0,-1,627.9,956.5,1584.5
5633,0.2,0.45,0.44,0,-2,545.8,1038.7,1584.6
5634,0.2,0.45,0.44,0,-3,468.9,1111.5,1580.4
5635,0.2,0.45,0.44,200,3,677.0,1256.4,1933.4
5636,0.2,0.45,0.44,200,2,596.1,1354.4,1950.5
5637,0.2,0.45,0.44,200,1,519.0,1449.9,1968.9
5638,0.2,0.45,0.44,200,0,446.9,1541.7,1988.6
5639,0.2,0.45,0.44,200,-1,382.4,1628.5,2010.9
5640,0.2,0.45,0.44,200,-2,322.9,1707.5,2030.4
5641,0.2,0.45,0.44,200,-3,265.0,1772.8,2037.8
5642,0.2,0.45,0.44,400,3,492.6,1926.5,2419.1
5643,0.2,0.45,0.44,400,2,427.1,2023.4,2450.5
5644,0.2,0.45,0.44,400,1,366.9,2116.4,2483.3
5645,0.2,0.45,0.44,400,0,309.7,2203.0,2512.7
5646,0.2,0.45,0.44,400,-1,254.9,2280.3,2535.2
5647,0.2,0.45,0.44,400,-2,204.7,2345.4,2550.2
5648,0.2,0.45,0.44,400,-3,159.0,2396.2,2555.2
5649,0.2,0.45,0.44,600,3,337.0,2643.9,2980.8
5650,0.2,0.45,0.44,600,2,284.0,2737.4,3021.4
5651,0.2,0.45,0.44,600,1,234.9,2824.1,3059.0
5652,0.2,0.45,0.44,600,0,187.7,2902.3,3090.0
5653,0.2,0.45,0.44,600,-1,144.2,2970.7,3114.9
5654,0.2,0.45,0.44,600,-2,107.6,3028.2,3135.8
5655,0.2,0.45,0.44,600,-3,75.8,3073.4,3149.2
5656,0.2,0.45,0.44,800,3,272.6,2998.5,3271.1
5657,0.2,0.45,0.44,800,2,226.7,3088.6,3315.3
5658,0.2,0.45,0.44,800,1,184.8,3172.1,3356.9
5659,0.2,0.45,0.44,800,0,145.9,3247.6,3393.4
5660,0.2,0.45,0.44,800,-1,111.6,3313.6,3425.2
5661,0.2,0.45,0.44,800,-2,83.0,3369.2,3452.2
5662,0.2,0.45,0.44,800,-3,57.8,3412.6,3470.4
5663,0.2,0.45,0.44,1000,3,270.0,3007.0,3277.0
5664,0.2,0.45,0.44,1000,2,224.7,3096.9,3321.6
5665,0.2,0.45,0.44,1000,1,182.7,3180.3,3363.0
5666,0.2,0.45,0.44,1000,0,143.8,3255.6,3399.4
5667,0.2,0.45,0.44,1000,-1,110.3,3321.5,3431.9
5668,0.2,0.45,0.44,1000,-2,82.1,3377.0,3459.1
5669,0.2,0.45,0.44,1000,-3,57.8,3420.4,3478.2
5670,0.2,0.45,0.56,0,3,966.4,665.3,1631.6
5671,0.2,0.45,0.56,0,2,869.5,756.7,1626.2
5672,0.2,0.45,0.56,0,1,776.7,849.3,1625.9
5673,0.2,0.45,0.56,0,0,687.8,940.8,1628.6
5674,0.2,0.45,0.56,0,-1,603.2,1029.0,1632.1
5675,0.2,0.45,0.56,0,-2,523.4,1110.9,1634.3
5676,0.2,0.45,0.56,0,-3,448.3,1183.3,1631.6
5677,0.2,0.45,0.56,200,3,581.7,1522.1,2103.7
5678,0.2,0.45,0.56,200,2,507.3,1620.8,2128.2
5679,0.2,0.45,0.56,200,1,439.6,1717.6,2157.2
5680,0.2,0.45,0.56,200,0,378.3,1810.0,2188.3
5681,0.2,0.45,0.56,200,-1,319.2,1895.7,2214.8
5682,0.2,0.45,0.56,200,-2,262.2,1971.1,2233.3
5683,0.2,0.45,0.56,200,-3,210.1,2031.4,2241.5
5684,0.2,0.45,0.56,400,3,389.6,2379.0,2768.7
5685,0.2,0.45,0.56,400,2,332.5,2474.0,2806.5
5686,0.2,0.45,0.56,400,1,277.4,2563.2,2840.7
5687,0.2,0.45,0.56,400,0,226.0,2644.7,2870.7
5688,0.2,0.45,0.56,400,-1,179.6,2715.4,2895.0
5689,0.2,0.45,0.56,400,-2,137.5,2772.9,2910.4
5690,0.2,0.45,0.56,400,-3,100.3,2817.3,2917.6
5691,0.2,0.45,0.56,600,3,230.7,3281.2,3511.9
5692,0.2,0.45,0.56,600,2,185.9,3369.4,3555.3
5693,0.2,0.45,0.56,600,1,146.0,3449.4,3595.4
5694,0.2,0.45,0.56,600,0,111.0,3520.5,3631.6
5695,0.2,0.45,0.56,600,-1,81.7,3581.7,3663.4
5696,0.2,0.45,0.56,600,-2,55.5,3631.9,3687.4
5697,0.2,0.45,0.56,600,-3,31.2,3670.6,3701.8
5698,0.2,0.45,0.56,800,3,183.1,3822.9,4006.0
5699,0.2,0.45,0.56,800,2,146.2,3906.5,4052.7
5700,0.2,0.45,0.56,800,1,115.3,3982.7,4098.1
5701,0.2,0.45,0.56,800,0,89.4,4051.0,4140.4
5702,0.2,0.45,0.56,800,-1,65.7,4109.5,4175.2
5703,0.2,0.45,0.56,800,-2,44.2,4156.9,4201.1
5704,0.2,0.45,0.56,800,-3,25.5,4193.1,4218.6
5705,0.2,0.45,0.56,1000,3,181.2,3837.2,4018.4
5706,0.2,0.45,0.56,1000,2,145.0,3920.8,4065.8
5707,0.2,0.45,0.56,1000,1,114.7,3997.0,4111.7
5708,0.2,0.45,0.56,1000,0,89.4,4065.3,4154.7
5709,0.2,0.45,0.56,1000,-1,65.7,4123.8,4189.4
5710,0.2,0.45,0.56,1000,-2,44.2,4171.2,4215.4
5711,0.2,0.45,0.56,1000,-3,25.5,4207.4,4232.9
5712,0.2,0.45,0.68,0,3,939.1,726.6,1665.6
5713,0.2,0.45,0.68,0,2,843.5,819.4,1662.9
5714,0.2,0.45,0.68,0,1,752.2,913.3,1665.6
5715,0.2,0.45,0.68,0,0,665.0,1005.2,1670.2
5716,0.2,0.45,0.68,0,-1,582.1,1093.2,1675.4
5717,0.2,0.45,0.68,0,-2,503.9,1175.0,1679.0
5718,0.2,0.45,0.68,0,-3,430.5,1247.3,1677.7
5719,0.2,0.45,0.68,200,3,503.5,1775.6,2279.1
5720,0.2,0.45,0.68,200,2,439.6,1875.7,2315.3
5721,0.2,0.45,0.68,200,1,378.7,1972.3,2351.0
5722,0.2,0.45,0.68,200,0,319.9,2063.2,2383.1
5723,0.2,0.45,0.68,200,-1,263.4,2146.2,2409.6
5724,0.2,0.45,0.68,200,-2,212.3,2217.9,2430.2
5725,0.2,0.45,0.68,200,-3,168.4,2273.3,2441.6
5726,0.2,0.45,0.68,400,3,305.5,2805.6,3111.0
5727,0.2,0.45,0.68,400,2,253.0,2897.5,3150.5
5728,0.2,0.45,0.68,400,1,204.7,2982.7,3187.4
5729,0.2,0.45,0.68,400,0,160.3,3058.3,3218.6
5730,0.2,0.45,0.68,400,-1,121.0,3122.4,3243.4
5731,0.2,0.45,0.68,400,-2,86.7,3173.7,3260.4
5732,0.2,0.45,0.68,400,-3,55.9,3213.2,3269.1
5733,0.2,0.45,0.68,600,3,154.4,3892.0,4046.4
5734,0.2,0.45,0.68,600,2,120.5,3974.0,4094.4
5735,0.2,0.45,0.68,600,1,91.7,4047.7,4139.3
5736,0.2,0.45,0.68,600,0,65.3,4112.2,4177.4
5737,0.2,0.45,0.68,600,-1,41.2,4166.3,4207.6
5738,0.2,0.45,0.68,600,-2,22.9,4209.8,4232.7
5739,0.2,0.45,0.68,600,-3,10.4,4243.9,4254.3
5740,0.2,0.45,0.68,800,3,126.0,4636.4,4762.3
5741,0.2,0.45,0.68,800,2,100.4,4713.3,4813.8
5742,0.2,0.45,0.68,800,1,76.3,4782.3,4858.6
5743,0.2,0.45,0.68,800,0,54.9,4843.2,4898.1
5744,0.2,0.45,0.68,800,-1,35.6,4895.0,4930.6
5745,0.2,0.45,0.68,800,-2,20.0,4935.9,4955.9
5746,0.2,0.45,0.68,800,-3,8.9,4967.9,4976.9
5747,0.2,0.45,0.68,1000,3,126.0,4663.0,4788.9
5748,0.2,0.45,0.68,1000,2,100.4,4739.7,4840.1
5749,0.2,0.45,0.68,1000,1,76.3,4808.7,4885.0
5750,0.2,0.45,0.68,1000,0,54.9,4868.9,4923.8
5751,0.2,0.45,0.68,1000,-1,35.6,4919.2,4954.8
5752,0.2,0.45,0.68,1000,-2,20.0,4959.1,4979.1
5753,0.2,0.45,0.68,1000,-3,8.9,4990.6,4999.5
5754,0.2,0.45,0.8,0,3,914.2,784.2,1698.4
5755,0.2,0.45,0.8,0,2,820.0,878.9,1698.9
5756,0.2,0.45,0.8,0,1,730.2,973.2,1703.4
5757,0.2,0.45,0.8,0,0,644.6,1065.4,1710.0
5758,0.2,0.45,0.8,0,-1,563.3,1153.2,1716.5
5759,0.2,0.45,0.8,0,-2,486.6,1235.0,1721.7
5760,0.2,0.45,0.8,0,-3,414.5,1307.0,1721.5
5761,0.2,0.45,0.8,200,3,443.4,2019.1,2462.4
5762,0.2,0.45,0.8,200,2,382.7,2118.8,2501.5
5763,0.2,0.45,0.8,200,1,324.1,2214.2,2538.3
5764,0.2,0.45,0.8,200,0,267.9,2303.2,2571.1
5765,0.2,0.45,0.8,200,-1,217.1,2383.7,2600.8
5766,0.2,0.45,0.8,200,-2,173.6,2451.2,2624.8
5767,0.2,0.45,0.8,200,-3,134.3,2502.2,2636.6
5768,0.2,0.45,0.8,400,3,234.3,3208.7,3443.0
5769,0.2,0.45,0.8,400,2,188.4,3297.2,3485.6
5770,0.2,0.45,0.8,400,1,145.5,3377.6,3523.1
5771,0.2,0.45,0.8,400,0,109.8,3448.0,3557.8
5772,0.2,0.45,0.8,400,-1,77.5,3506.7,3584.2
5773,0.2,0.45,0.8,400,-2,49.2,3552.7,3601.9
5774,0.2,0.45,0.8,400,-3,27.1,3588.8,3616.0
5775,0.2,0.45,0.8,600,3,104.7,4495.7,4600.4
5776,0.2,0.45,0.8,600,2,77.9,4572.5,4650.4
5777,0.2,0.45,0.8,600,1,53.4,4640.7,4694.1
5778,0.2,0.45,0.8,600,0,33.4,4699.4,4732.9
5779,0.2,0.45,0.8,600,-1,18.9,4748.0,4766.9
5780,0.2,0.45,0.8,600,-2,9.2,4786.8,4796.0
5781,0.2,0.45,0.8,600,-3,3.5,4817.7,4821.2
5782,0.2,0.45,0.8,800,3,90.7,5479.0,5569.8
5783,0.2,0.45,0.8,800,2,67.9,5549.7,5617.6
5784,0.2,0.45,0.8,800,1,47.6,5613.2,5660.8
5785,0.2,0.45,0.8,800,0,30.1,5667.7,5697.8
5786,0.2,0.45,0.8,800,-1,17.1,5712.2,5729.3
5787,0.2,0.45,0.8,800,-2,7.7,5747.4,5755.1
5788,0.2,0.45,0.8,800,-3,3.2,5776.5,5779.7
5789,0.2,0.45,0.8,1000,3,90.7,5513.0,5603.7
5790,0.2,0.45,0.8,1000,2,67.9,5583.6,5651.5
5791,0.2,0.45,0.8,1000,1,47.6,5646.7,5694.2
5792,0.2,0.45,0.8,1000,0,30.1,5700.7,5730.8
5793,0.2,0.45,0.8,1000,-1,17.1,5745.3,5762.4
5794,0.2,0.45,0.8,1000,-2,7.7,5780.5,5788.2
5795,0.2,0.45,0.8,1000,-3,3.2,5809.6,5812.8
5796,0.2,0.25,0.2,0,3,814.4,490.7,1305.2
5797,0.2,0.25,0.2,0,2,728.4,570.6,1299.0
5798,0.2,0.25,0.2,0,1,645.8,652.3,1298.1
5799,0.2,0.25,0.2,0,0,566.7,734.7,1301.4
5800,0.2,0.25,0.2,0,-1,491.5,814.6,1306.1
5801,0.2,0.25,0.2,0,-2,420.6,889.0,1309.7
5802,0.2,0.25,0.2,0,-3,354.1,955.6,1309.7
5803,0.2,0.25,0.2,200,3,658.2,788.6,1446.8
5804,0.2,0.25,0.2,200,2,579.3,875.4,1454.7
5805,0.2,0.25,0.2,200,1,505.4,960.0,1465.4
5806,0.2,0.25,0.2,200,0,434.8,1041.7,1476.6
5807,0.2,0.25,0.2,200,-1,369.0,1119.3,1488.4
5808,0.2,0.25,0.2,200,-2,307.3,1191.2,1498.4
5809,0.2,0.25,0.2,200,-3,252.4,1256.2,1508.6
5810,0.2,0.25,0.2,400,3,552.0,1092.0,1644.0
5811,0.2,0.25,0.2,400,2,480.4,1177.8,1658.2
5812,0.2,0.25,0.2,400,1,412.8,1261.4,1674.2
5813,0.2,0.25,0.2,400,0,350.3,1342.3,1692.6
5814,0.2,0.25,0.2,400,-1,293.7,1419.2,1712.9
5815,0.2,0.25,0.2,400,-2,241.5,1489.7,1731.2
5816,0.2,0.25,0.2,400,-3,193.5,1549.1,1742.5
5817,0.2,0.25,0.2,600,3,447.6,1418.7,1866.3
5818,0.2,0.25,0.2,600,2,384.5,1505.6,1890.2
5819,0.2,0.25,0.2,600,1,325.8,1589.9,1915.6
5820,0.2,0.25,0.2,600,0,271.6,1670.0,1941.5
5821,0.2,0.25,0.2,600,-1,223.3,1744.5,1967.8
5822,0.2,0.25,0.2,600,-2,178.2,1810.6,1988.8
5823,0.2,0.25,0.2,600,-3,136.1,1865.6,2001.6
5824,0.2,0.25,0.2,800,3,388.4,1577.5,1965.9
5825,0.2,0.25,0.2,800,2,330.8,1664.4,1995.2
5826,0.2,0.25,0.2,800,1,277.7,1748.5,2026.2
5827,0.2,0.25,0.2,800,0,229.2,1828.0,2057.1
5828,0.2,0.25,0.2,800,-1,183.7,1900.3,2084.0
5829,0.2,0.25,0.2,800,-2,141.2,1964.3,2105.5
5830,0.2,0.25,0.2,800,-3,104.5,2017.9,2122.4
5831,0.2,0.25,0.2,1000,3,385.4,1578.3,1963.7
5832,0.2,0.25,0.2,1000,2,327.9,1665.3,1993.2
5833,0.2,0.25,0.2,1000,1,275.3,1749.6,2024.9
5834,0.2,0.25,0.2,1000,0,227.0,1829.0,2056.0
5835,0.2,0.25,0.2,1000,-1,181.8,1901.3,2083.1
5836,0.2,0.25,0.2,1000,-2,139.4,1965.3,2104.7
5837,0.2,0.25,0.2,1000,-3,103.2,2019.0,2122.1
5838,0.2,0.25,0.32,0,3,770.9,588.4,1359.3
5839,0.2,0.25,0.32,0,2,687.1,671.6,1358.7
5840,0.2,0.25,0.32,0,1,606.7,755.9,1362.7
5841,0.2,0.25,0.32,0,0,530.4,838.8,1369.2
5842,0.2,0.25,0.32,0,-1,457.9,918.2,1376.1
5843,0.2,0.25,0.32,0,-2,390.3,992.6,1382.8
5844,0.2,0.25,0.32,0,-3,326.0,1058.5,1384.4
5845,0.2,0.25,0.32,200,3,537.6,1083.0,1620.6
5846,0.2,0.25,0.32,200,2,466.8,1170.3,1637.1
5847,0.2,0.25,0.32,200,1,400.5,1255.5,1656.0
5848,0.2,0.25,0.32,200,0,340.1,1338.1,1678.1
5849,0.2,0.25,0.32,200,-1,286.2,1417.2,1703.4
5850,0.2,0.25,0.32,200,-2,233.9,1489.5,1723.4
5851,0.2,0.25,0.32,200,-3,186.1,1551.7,1737.8
5852,0.2,0.25,0.32,400,3,400.9,1574.9,1975.8
5853,0.2,0.25,0.32,400,2,344.0,1662.6,2006.5
5854,0.2,0.25,0.32,400,1,291.2,1747.8,2039.1
5855,0.2,0.25,0.32,400,0,240.8,1828.1,2068.9
5856,0.2,0.25,0.32,400,-1,194.3,1901.2,2095.5
5857,0.2,0.25,0.32,400,-2,151.7,1965.0,2116.6
5858,0.2,0.25,0.32,400,-3,114.4,2015.5,2129.9
5859,0.2,0.25,0.32,600,3,283.2,2100.6,2383.9
5860,0.2,0.25,0.32,600,2,235.9,2187.2,2423.1
5861,0.2,0.25,0.32,600,1,191.6,2268.9,2460.6
5862,0.2,0.25,0.32,600,0,149.8,2343.6,2493.4
5863,0.2,0.25,0.32,600,-1,112.2,2410.4,2522.5
5864,0.2,0.25,0.32,600,-2,80.1,2467.4,2547.5
5865,0.2,0.25,0.32,600,-3,51.6,2513.2,2564.7
5866,0.2,0.25,0.32,800,3,228.5,2353.2,2581.7
5867,0.2,0.25,0.32,800,2,185.7,2438.3,2624.0
5868,0.2,0.25,0.32,800,1,148.7,2517.4,2666.0
5869,0.2,0.25,0.32,800,0,114.9,2589.4,2704.3
5870,0.2,0.25,0.32,800,-1,84.9,2653.7,2738.6
5871,0.2,0.25,0.32,800,-2,59.2,2708.9,2768.1
5872,0.2,0.25,0.32,800,-3,35.8,2753.4,2789.2
5873,0.2,0.25,0.32,1000,3,226.0,2354.9,2580.9
5874,0.2,0.25,0.32,1000,2,184.0,2439.9,2624.0
5875,0.2,0.25,0.32,1000,1,147.0,2519.0,2666.0
5876,0.2,0.25,0.32,1000,0,113.2,2591.0,2704.2
5877,0.2,0.25,0.32,1000,-1,83.4,2655.3,2738.7
5878,0.2,0.25,0.32,1000,-2,58.4,2710.6,2769.0
5879,0.2,0.25,0.32,1000,-3,35.7,2755.0,2790.7
5880,0.2,0.25,0.44,0,3,735.3,672.0,1407.3
5881,0.2,0.25,0.44,0,2,653.2,757.5,1410.7
5882,0.2,0.25,0.44,0,1,575.2,842.5,1417.7
5883,0.2,0.25,0.44,0,0,501.1,925.3,1426.4
5884,0.2,0.25,0.44,0,-1,431.3,1004.7,1436.0
5885,0.2,0.25,0.44,0,-2,365.8,1078.8,1444.6
5886,0.2,0.25,0.44,0,-3,303.2,1144.4,1447.6
5887,0.2,0.25,0.44,200,3,437.1,1369.0,1806.0
5888,0.2,0.25,0.44,200,2,377.1,1458.5,1835.5
5889,0.2,0.25,0.44,200,1,322.4,1545.9,1868.3
5890,0.2,0.25,0.44,200,0,269.3,1629.5,1898.8
5891,0.2,0.25,0.44,200,-1,219.3,1707.4,1926.7
5892,0.2,0.25,0.44,200,-2,174.7,1777.7,1952.4
5893,0.2,0.25,0.44,200,-3,135.2,1835.1,1970.4
5894,0.2,0.25,0.44,400,3,292.4,2059.7,2352.1
5895,0.2,0.25,0.44,400,2,242.9,2146.6,2389.5
5896,0.2,0.25,0.44,400,1,197.2,2229.2,2426.4
5897,0.2,0.25,0.44,400,0,155.4,2305.4,2460.8
5898,0.2,0.25,0.44,400,-1,118.3,2373.4,2491.8
5899,0.2,0.25,0.44,400,-2,84.8,2430.2,2515.0
5900,0.2,0.25,0.44,400,-3,54.3,2474.1,2528.4
5901,0.2,0.25,0.44,600,3,166.8,2785.7,2952.5
5902,0.2,0.25,0.44,600,2,129.8,2868.6,2998.4
5903,0.2,0.25,0.44,600,1,98.3,2944.9,3043.1
5904,0.2,0.25,0.44,600,0,70.8,3013.5,3084.4
5905,0.2,0.25,0.44,600,-1,46.7,3073.3,3120.1
5906,0.2,0.25,0.44,600,-2,25.4,3123.3,3148.7
5907,0.2,0.25,0.44,600,-3,9.8,3162.3,3172.1
5908,0.2,0.25,0.44,800,3,129.3,3185.1,3314.4
5909,0.2,0.25,0.44,800,2,101.2,3264.4,3365.6
5910,0.2,0.25,0.44,800,1,77.0,3337.3,3414.3
5911,0.2,0.25,0.44,800,0,55.2,3402.6,3457.8
5912,0.2,0.25,0.44,800,-1,36.4,3459.7,3496.0
5913,0.2,0.25,0.44,800,-2,20.1,3507.4,3527.4
5914,0.2,0.25,0.44,800,-3,7.6,3544.5,3552.1
5915,0.2,0.25,0.44,1000,3,128.0,3196.3,3324.3
5916,0.2,0.25,0.44,1000,2,100.3,3275.6,3375.9
5917,0.2,0.25,0.44,1000,1,77.0,3348.4,3425.4
5918,0.2,0.25,0.44,1000,0,55.1,3413.8,3468.9
5919,0.2,0.25,0.44,1000,-1,36.4,3470.8,3507.2
5920,0.2,0.25,0.44,1000,-2,20.1,3518.5,3538.6
5921,0.2,0.25,0.44,1000,-3,7.6,3555.6,3563.3
5922,0.2,0.25,0.56,0,3,705.7,744.5,1450.3
5923,0.2,0.25,0.56,0,2,625.7,831.0,1456.6
5924,0.2,0.25,0.56,0,1,549.6,916.3,1465.9
5925,0.2,0.25,0.56,0,0,477.6,999.3,1476.9
5926,0.2,0.25,0.56,0,-1,409.8,1078.6,1488.5
5927,0.2,0.25,0.56,0,-2,345.7,1152.4,1498.2
5928,0.2,0.25,0.56,0,-3,284.7,1218.1,1502.8
5929,0.2,0.25,0.56,200,3,364.8,1642.5,2007.3
5930,0.2,0.25,0.56,200,2,311.0,1732.4,2043.4
5931,0.2,0.25,0.56,200,1,258.6,1819.3,2077.9
5932,0.2,0.25,0.56,200,0,210.5,1901.6,2112.1
5933,0.2,0.25,0.56,200,-1,168.6,1977.3,2145.8
5934,0.2,0.25,0.56,200,-2,131.2,2044.2,2175.4
5935,0.2,0.25,0.56,200,-3,96.2,2096.9,2193.1
5936,0.2,0.25,0.56,400,3,206.9,2515.5,2722.4
5937,0.2,0.25,0.56,400,2,165.1,2599.6,2764.7
5938,0.2,0.25,0.56,400,1,126.7,2678.3,2805.0
5939,0.2,0.25,0.56,400,0,93.5,2749.7,2843.2
5940,0.2,0.25,0.56,400,-1,63.2,2811.3,2874.5
5941,0.2,0.25,0.56,400,-2,37.7,2861.1,2898.8
5942,0.2,0.25,0.56,400,-3,17.5,2899.2,2916.7
5943,0.2,0.25,0.56,600,3,95.9,3430.4,3526.3
5944,0.2,0.25,0.56,600,2,69.8,3507.4,3577.2
5945,0.2,0.25,0.56,600,1,47.2,3577.3,3624.5
5946,0.2,0.25,0.56,600,0,27.8,3638.9,3666.7
5947,0.2,0.25,0.56,600,-1,13.8,3691.5,3705.3
5948,0.2,0.25,0.56,600,-2,5.2,3734.4,3739.6
5949,0.2,0.25,0.56,600,-3,1.4,3767.6,3769.1
5950,0.2,0.25,0.56,800,3,79.1,4045.6,4124.7
5951,0.2,0.25,0.56,800,2,58.2,4118.9,4177.1
5952,0.2,0.25,0.56,800,1,40.0,4185.7,4225.7
5953,0.2,0.25,0.56,800,0,24.1,4244.7,4268.8
5954,0.2,0.25,0.56,800,-1,12.1,4295.2,4307.3
5955,0.2,0.25,0.56,800,-2,4.4,4336.1,4340.5
5956,0.2,0.25,0.56,800,-3,1.1,4367.2,4368.4
5957,0.2,0.25,0.56,1000,3,79.0,4061.1,4140.1
5958,0.2,0.25,0.56,1000,2,58.2,4134.0,4192.2
5959,0.2,0.25,0.56,1000,1,40.0,4200.8,4240.8
5960,0.2,0.25,0.56,1000,0,24.1,4259.8,4283.9
5961,0.2,0.25,0.56,1000,-1,12.1,4310.4,4322.5
5962,0.2,0.25,0.56,1000,-2,4.4,4351.2,4355.6
5963,0.2,0.25,0.56,1000,-3,1.1,4382.3,4383.5
5964,0.2,0.25,0.68,0,3,680.6,809.3,1489.9
5965,0.2,0.25,0.68,0,2,602.3,896.2,1498.4
5966,0.2,0.25,0.68,0,1,527.9,981.7,1509.6
5967,0.2,0.25,0.68,0,0,457.4,1064.8,1522.2
5968,0.2,0.25,0.68,0,-1,391.4,1144.1,1535.5
5969,0.2,0.25,0.68,0,-2,328.6,1218.0,1546.6
5970,0.2,0.25,0.68,0,-3,269.2,1283.4,1552.6
5971,0.2,0.25,0.68,200,3,304.3,1901.3,2205.5
5972,0.2,0.25,0.68,200,2,252.8,1990.4,2243.3
5973,0.2,0.25,0.68,200,1,205.9,2076.4,2282.3
5974,0.2,0.25,0.68,200,0,165.7,2156.9,2322.6
5975,0.2,0.25,0.68,200,-1,129.2,2230.2,2359.4
5976,0.2,0.25,0.68,200,-2,95.4,2293.3,2388.7
5977,0.2,0.25,0.68,200,-3,64.1,2341.4,2405.5
