,Insulation thickness (m),Window U-value (W/m2K),Window SHGC (ratio),Shading control (W/m2),Thermostat settings offset (C),Heating energy (kWh),Cooling energy (kWh),Total energy (kWh) 
3624,0.1,2.4,0.44,200,-2,1948.5988253415624,1343.9,3292.5
3625,0.1,2.4,0.44,200,-3,1755.2566758026087,1454.8,3210.1
3626,0.1,2.4,0.44,400,3,2743.7699545742107,1152.4,3896.1
3627,0.1,2.4,0.44,400,2,2536.971102491477,1303.1,3840.1
3628,0.1,2.4,0.44,400,1,2332.614750865202,1456.5,3789.1
3629,0.1,2.4,0.44,400,0,2131.014106166419,1607.1,3738.1
3630,0.1,2.4,0.44,400,-1,1932.3668195743157,1746.7,3679.0
3631,0.1,2.4,0.44,400,-2,1740.4021288839422,1867.8,3608.2
3632,0.1,2.4,0.44,400,-3,1557.5579844582728,1965.9,3523.5
3633,0.1,2.4,0.44,600,3,2471.5904714754697,1766.5,4238.1
3634,0.1,2.4,0.44,600,2,2272.1512107448893,1926.8,4199.0
3635,0.1,2.4,0.44,600,1,2075.6071324335126,2078.5,4154.1
3636,0.1,2.4,0.44,600,0,1882.6121895238377,2220.3,4102.9
3637,0.1,2.4,0.44,600,-1,1695.5489931351456,2347.6,4043.2
3638,0.1,2.4,0.44,600,-2,1518.5011368446276,2458.9,3977.4
3639,0.1,2.4,0.44,600,-3,1351.8085556737824,2549.4,3901.2
3640,0.1,2.4,0.44,800,3,2277.2104266378747,2079.4,4356.6
3641,0.1,2.4,0.44,800,2,2088.0606535776824,2237.5,4325.6
3642,0.1,2.4,0.44,800,1,1903.341746177472,2386.6,4290.0
3643,0.1,2.4,0.44,800,0,1723.7572568106482,2525.5,4249.3
3644,0.1,2.4,0.44,800,-1,1550.4884008434879,2651.4,4201.9
3645,0.1,2.4,0.44,800,-2,1384.7037481524592,2760.1,4144.8
3646,0.1,2.4,0.44,800,-3,1228.8982979034288,2847.8,4076.7
3647,0.1,2.4,0.44,1000,3,2269.2031182911746,2080.9,4350.1
3648,0.1,2.4,0.44,1000,2,2080.860754481771,2239.0,4319.9
3649,0.1,2.4,0.44,1000,1,1896.5988583901715,2388.1,4284.7
3650,0.1,2.4,0.44,1000,0,1717.3742605093146,2527.0,4244.4
3651,0.1,2.4,0.44,1000,-1,1544.3140645125288,2652.9,4197.2
3652,0.1,2.4,0.44,1000,-2,1379.3761905342794,2761.6,4141.0
3653,0.1,2.4,0.44,1000,-3,1224.0519143175532,2849.3,4073.3
3654,0.1,2.4,0.56,0,3,3209.88218682407,381.7,3591.6
3655,0.1,2.4,0.56,0,2,2994.9563293627125,486.7,3481.6
3656,0.1,2.4,0.56,0,1,2781.3225441975496,595.3,3376.6
3657,0.1,2.4,0.56,0,0,2569.962054604573,707.9,3277.9
3658,0.1,2.4,0.56,0,-1,2362.9165699791756,825.8,3188.7
3659,0.1,2.4,0.56,0,-2,2159.4011889092862,942.7,3102.1
3660,0.1,2.4,0.56,0,-3,1959.9532790439093,1046.7,3006.7
3661,0.1,2.4,0.56,200,3,2852.5729471297523,842.0,3694.6
3662,0.1,2.4,0.56,200,2,2644.1641149948505,990.5,3634.6
3663,0.1,2.4,0.56,200,1,2437.921361144048,1142.5,3580.4
3664,0.1,2.4,0.56,200,0,2234.540105880477,1291.4,3526.0
3665,0.1,2.4,0.56,200,-1,2034.1055137768244,1437.5,3471.6
3666,0.1,2.4,0.56,200,-2,1838.8098746450326,1568.4,3407.3
3667,0.1,2.4,0.56,200,-3,1650.8427969244403,1678.2,3329.0
3668,0.1,2.4,0.56,400,3,2562.8270236152302,1514.4,4077.2
3669,0.1,2.4,0.56,400,2,2359.6002115089204,1682.0,4041.6
3670,0.1,2.4,0.56,400,1,2159.1354773334065,1844.4,4003.5
3671,0.1,2.4,0.56,400,0,1961.233323679778,1996.2,3957.5
3672,0.1,2.4,0.56,400,-1,1769.6692428835859,2131.6,3901.3
3673,0.1,2.4,0.56,400,-2,1588.0422232021435,2244.4,3832.5
3674,0.1,2.4,0.56,400,-3,1414.6447473383257,2335.0,3749.7
3675,0.1,2.4,0.56,600,3,2231.416405299486,2328.7,4560.1
3676,0.1,2.4,0.56,600,2,2038.3664182401444,2490.0,4528.4
3677,0.1,2.4,0.56,600,1,1849.76863562234,2641.7,4491.5
3678,0.1,2.4,0.56,600,0,1667.8367386079863,2780.1,4447.9
3679,0.1,2.4,0.56,600,-1,1497.0277089153244,2902.4,4399.4
3680,0.1,2.4,0.56,600,-2,1334.622096669734,3005.2,4339.8
3681,0.1,2.4,0.56,600,-3,1180.9060494860894,3087.9,4268.8
3682,0.1,2.4,0.56,800,3,2019.0545040101338,2736.3,4755.4
3683,0.1,2.4,0.56,800,2,1841.8628097130786,2894.1,4736.0
3684,0.1,2.4,0.56,800,1,1668.7006419735096,3042.7,4711.5
3685,0.1,2.4,0.56,800,0,1500.677518622414,3178.0,4678.7
3686,0.1,2.4,0.56,800,-1,1342.0656849699135,3297.2,4639.3
3687,0.1,2.4,0.56,800,-2,1191.6906776464134,3397.5,4589.2
3688,0.1,2.4,0.56,800,-3,1047.141497635497,3478.1,4525.2
3689,0.1,2.4,0.56,1000,3,2010.985247039796,2738.3,4749.3
3690,0.1,2.4,0.56,1000,2,1834.430002991337,2896.1,4730.5
3691,0.1,2.4,0.56,1000,1,1661.911622696331,3044.7,4706.6
3692,0.1,2.4,0.56,1000,0,1494.3425558992108,3179.9,4674.3
3693,0.1,2.4,0.56,1000,-1,1336.0316471945691,3299.2,4635.2
3694,0.1,2.4,0.56,1000,-2,1185.577462529019,3399.5,4585.0
3695,0.1,2.4,0.56,1000,-3,1040.949641472332,3480.0,4520.9
3696,0.1,2.4,0.68,0,3,3181.4930029578836,420.8,3602.3
3697,0.1,2.4,0.68,0,2,2966.942311515021,527.9,3494.9
3698,0.1,2.4,0.68,0,1,2753.8170447022894,639.4,3393.2
3699,0.1,2.4,0.68,0,0,2543.1649957529476,754.9,3298.1
3700,0.1,2.4,0.68,0,-1,2336.9509679358703,876.2,3213.1
3701,0.1,2.4,0.68,0,-2,2134.2464578185163,994.2,3128.4
3702,0.1,2.4,0.68,0,-3,1935.5562036341437,1098.5,3034.1
3703,0.1,2.4,0.68,200,3,2736.961741752694,1037.0,3774.0
3704,0.1,2.4,0.68,200,2,2530.888923187484,1194.9,3725.8
3705,0.1,2.4,0.68,200,1,2327.2747952074255,1354.0,3681.3
3706,0.1,2.4,0.68,200,0,2125.7607003766393,1511.8,3637.5
3707,0.1,2.4,0.68,200,-1,1928.6311526484849,1659.2,3587.9
3708,0.1,2.4,0.68,200,-2,1738.0496998804058,1788.9,3526.9
3709,0.1,2.4,0.68,200,-3,1555.3750991030724,1894.6,3450.0
3710,0.1,2.4,0.68,400,3,2394.3559326501586,1900.3,4294.6
3711,0.1,2.4,0.68,400,2,2195.1176848118394,2070.3,4265.4
3712,0.1,2.4,0.68,400,1,1997.9828600944525,2231.3,4229.3
3713,0.1,2.4,0.68,400,0,1806.7805958861566,2377.2,4184.0
3714,0.1,2.4,0.68,400,-1,1625.4610562856806,2504.4,4129.9
3715,0.1,2.4,0.68,400,-2,1451.8025489787467,2609.5,4061.3
3716,0.1,2.4,0.68,400,-3,1287.5449758797613,2693.1,3980.7
3717,0.1,2.4,0.68,600,3,2015.3276198139506,2888.9,4904.2
3718,0.1,2.4,0.68,600,2,1831.9318819132386,3048.0,4879.9
3719,0.1,2.4,0.68,600,1,1655.8202639421108,3193.6,4849.4
3720,0.1,2.4,0.68,600,0,1488.8835106747158,3324.4,4813.3
3721,0.1,2.4,0.68,600,-1,1330.0711479443905,3438.1,4768.2
3722,0.1,2.4,0.68,600,-2,1178.5029867964663,3532.2,4710.7
3723,0.1,2.4,0.68,600,-3,1032.4740995904,3607.5,4640.0
3724,0.1,2.4,0.68,800,3,1800.7075638982078,3378.7,5179.4
3725,0.1,2.4,0.68,800,2,1632.6725847964365,3532.6,5165.3
3726,0.1,2.4,0.68,800,1,1470.4008897583476,3674.7,5145.1
3727,0.1,2.4,0.68,800,0,1316.6347241742171,3802.2,5118.8
3728,0.1,2.4,0.68,800,-1,1169.6216228941346,3912.7,5082.3
3729,0.1,2.4,0.68,800,-2,1028.1836196276747,4003.9,5032.1
3730,0.1,2.4,0.68,800,-3,896.6199020103674,4077.4,4974.0
3731,0.1,2.4,0.68,1000,3,1792.8816044408543,3381.1,5174.0
3732,0.1,2.4,0.68,1000,2,1625.1520593694015,3535.0,5160.1
3733,0.1,2.4,0.68,1000,1,1463.125630321133,3677.1,5140.2
3734,0.1,2.4,0.68,1000,0,1309.2554711661144,3804.6,5113.8
3735,0.1,2.4,0.68,1000,-1,1162.1807259087796,3915.0,5077.2
3736,0.1,2.4,0.68,1000,-2,1021.3915856971801,4006.3,5027.7
3737,0.1,2.4,0.68,1000,-3,890.2767765711769,4079.7,4970.0
3738,0.1,2.4,0.8,0,3,3154.9388382652583,458.5,3613.4
3739,0.1,2.4,0.8,0,2,2940.8251864691933,567.6,3508.5
3740,0.1,2.4,0.8,0,1,2728.050610800262,681.6,3409.6
3741,0.1,2.4,0.8,0,0,2518.3837123758426,800.6,3319.0
3742,0.1,2.4,0.8,0,-1,2312.672133198711,924.5,3237.2
3743,0.1,2.4,0.8,0,-2,2110.678719542025,1043.1,3153.7
3744,0.1,2.4,0.8,0,-3,1912.7584735787086,1147.8,3060.6
3745,0.1,2.4,0.8,200,3,2630.61332107333,1232.9,3863.5
3746,0.1,2.4,0.8,200,2,2426.5880155034356,1399.7,3826.3
3747,0.1,2.4,0.8,200,1,2224.665339356765,1566.3,3791.0
3748,0.1,2.4,0.8,200,0,2025.673322663304,1726.0,3751.6
3749,0.1,2.4,0.8,200,-1,1832.582175554204,1873.4,3706.0
3750,0.1,2.4,0.8,200,-2,1646.9883772959033,1999.7,3646.7
3751,0.1,2.4,0.8,200,-3,1469.4672301262376,2100.8,3570.2
3752,0.1,2.4,0.8,400,3,2240.3793560238546,2272.7,4513.0
3753,0.1,2.4,0.8,400,2,2044.3856325705335,2441.5,4485.8
3754,0.1,2.4,0.8,400,1,1853.4986844148002,2597.6,4451.1
3755,0.1,2.4,0.8,400,0,1671.6555823758326,2737.9,4409.6
3756,0.1,2.4,0.8,400,-1,1497.6249858160368,2857.7,4355.3
3757,0.1,2.4,0.8,400,-2,1332.3539189706412,2956.0,4288.4
3758,0.1,2.4,0.8,400,-3,1176.5922732692823,3034.5,4211.1
3759,0.1,2.4,0.8,600,3,1828.501822375015,3423.6,5252.1
3760,0.1,2.4,0.8,600,2,1657.5906600760886,3576.9,5234.5
3761,0.1,2.4,0.8,600,1,1493.1068828176633,3716.2,5209.3
3762,0.1,2.4,0.8,600,0,1336.3684105736827,3839.8,5176.2
3763,0.1,2.4,0.8,600,-1,1186.8014124868237,3945.8,5132.6
3764,0.1,2.4,0.8,600,-2,1041.0100562738398,4033.1,5074.1
3765,0.1,2.4,0.8,600,-3,907.3777009704896,4102.4,5009.8
3766,0.1,2.4,0.8,800,3,1611.7889656337761,3990.1,5601.9
3767,0.1,2.4,0.8,800,2,1455.0201833338156,4139.2,5594.2
3768,0.1,2.4,0.8,800,1,1304.3738530682924,4274.3,5578.7
3769,0.1,2.4,0.8,800,0,1160.0738961896013,4394.4,5554.5
3770,0.1,2.4,0.8,800,-1,1023.1259109447334,4497.6,5520.8
3771,0.1,2.4,0.8,800,-2,895.6951136516062,4582.0,5477.7
3772,0.1,2.4,0.8,800,-3,776.2323813914634,4649.1,5425.4
3773,0.1,2.4,0.8,1000,3,1603.1148327641472,3993.2,5596.4
3774,0.1,2.4,0.8,1000,2,1446.5038669869,4142.0,5588.5
3775,0.1,2.4,0.8,1000,1,1296.06767197262,4277.1,5573.2
3776,0.1,2.4,0.8,1000,0,1152.2540158925976,4397.2,5549.5
3777,0.1,2.4,0.8,1000,-1,1016.3171763261188,4500.4,5516.7
3778,0.1,2.4,0.8,1000,-2,889.7618245930108,4584.8,5474.5
3779,0.1,2.4,0.8,1000,-3,770.7381889566518,4651.8,5422.6
3780,0.1,2.1,0.2,0,3,3044.3307050113413,249.7,3294.0
3781,0.1,2.1,0.2,0,2,2841.639600150416,337.2,3178.9
3782,0.1,2.1,0.2,0,1,2640.5154930853346,434.9,3075.4
3783,0.1,2.1,0.2,0,0,2441.422004868777,535.2,2976.6
3784,0.1,2.1,0.2,0,-1,2245.102812249385,639.8,2884.9
3785,0.1,2.1,0.2,0,-2,2053.320946606166,746.5,2799.9
3786,0.1,2.1,0.2,0,-3,1865.293629760517,846.6,2711.9
3787,0.1,2.1,0.2,200,3,2973.754440936452,338.2,3312.0
3788,0.1,2.1,0.2,200,2,2772.0365067558146,440.5,3212.5
3789,0.1,2.1,0.2,200,1,2571.896151629032,550.0,3121.8
3790,0.1,2.1,0.2,200,0,2373.7736686805824,664.6,3038.3
3791,0.1,2.1,0.2,200,-1,2179.652468260526,782.4,2962.0
3792,0.1,2.1,0.2,200,-2,1988.5408412898012,897.3,2885.9
3793,0.1,2.1,0.2,200,-3,1801.877733084473,1000.0,2801.9
3794,0.1,2.1,0.2,400,3,2872.5461821696863,496.1,3368.7
3795,0.1,2.1,0.2,400,2,2671.6384321852424,609.4,3281.0
3796,0.1,2.1,0.2,400,1,2472.439095677691,730.7,3203.1
3797,0.1,2.1,0.2,400,0,2276.752327826875,857.5,3134.3
3798,0.1,2.1,0.2,400,-1,2084.306047933264,980.2,3064.5
3799,0.1,2.1,0.2,400,-2,1894.4966569963854,1093.9,2988.4
3800,0.1,2.1,0.2,400,-3,1709.831314304034,1194.8,2904.6
3801,0.1,2.1,0.2,600,3,2741.070492734064,710.8,3451.9
3802,0.1,2.1,0.2,600,2,2542.419892931373,832.4,3374.9
3803,0.1,2.1,0.2,600,1,2347.366580468599,961.7,3309.1
3804,0.1,2.1,0.2,600,0,2155.997972344373,1094.0,3250.0
3805,0.1,2.1,0.2,600,-1,1966.9572614635365,1220.3,3187.3
3806,0.1,2.1,0.2,600,-2,1781.5420550302422,1337.2,3118.8
3807,0.1,2.1,0.2,600,-3,1601.2927273948426,1438.7,3040.0
3808,0.1,2.1,0.2,800,3,2637.250970769699,832.6,3469.9
3809,0.1,2.1,0.2,800,2,2442.7908939090503,958.5,3401.3
3810,0.1,2.1,0.2,800,1,2251.1236620369764,1090.9,3342.0
3811,0.1,2.1,0.2,800,0,2062.6452465455573,1224.0,3286.7
3812,0.1,2.1,0.2,800,-1,1877.040706202413,1350.3,3227.4
3813,0.1,2.1,0.2,800,-2,1694.7794845241401,1466.8,3161.6
3814,0.1,2.1,0.2,800,-3,1521.2410081522635,1567.3,3088.5
3815,0.1,2.1,0.2,1000,3,2632.0985404731405,833.3,3465.4
3816,0.1,2.1,0.2,1000,2,2438.0026494316685,959.1,3397.1
3817,0.1,2.1,0.2,1000,1,2246.479458901427,1091.5,3338.0
3818,0.1,2.1,0.2,1000,0,2058.0127155868054,1224.7,3282.7
3819,0.1,2.1,0.2,1000,-1,1872.7685086291933,1351.0,3223.7
3820,0.1,2.1,0.2,1000,-2,1690.4807740131137,1467.4,3157.9
3821,0.1,2.1,0.2,1000,-3,1517.063348450257,1567.9,3085.0
3822,0.1,2.1,0.32,0,3,2999.01907958893,305.5,3304.5
3823,0.1,2.1,0.32,0,2,2797.155198936007,401.0,3198.2
3824,0.1,2.1,0.32,0,1,2596.6608232738236,501.4,3098.0
3825,0.1,2.1,0.32,0,0,2398.596971406536,606.7,3005.3
3826,0.1,2.1,0.32,0,-1,2203.801453049024,716.1,2919.9
3827,0.1,2.1,0.32,0,-2,2013.172128467853,827.1,2840.3
3828,0.1,2.1,0.32,0,-3,1826.4533558904363,928.0,2754.5
3829,0.1,2.1,0.32,200,3,2821.7060980751658,513.6,3335.3
3830,0.1,2.1,0.32,200,2,2622.5156570864674,634.0,3256.5
3831,0.1,2.1,0.32,200,1,2425.2091485790042,759.9,3185.1
3832,0.1,2.1,0.32,200,0,2231.1596180069173,889.4,3120.6
3833,0.1,2.1,0.32,200,-1,2040.1898185774226,1018.1,3058.3
3834,0.1,2.1,0.32,200,-2,1852.9493557516453,1137.9,2990.9
3835,0.1,2.1,0.32,200,-3,1670.4296160953793,1245.0,2915.4
3836,0.1,2.1,0.32,400,3,2648.4531837254353,843.0,3491.5
3837,0.1,2.1,0.32,400,2,2452.9113826185553,981.9,3434.8
3838,0.1,2.1,0.32,400,1,2259.002320248777,1119.1,3378.1
3839,0.1,2.1,0.32,400,0,2068.057462987234,1254.2,3322.3
3840,0.1,2.1,0.32,400,-1,1879.8364167362297,1386.5,3266.3
3841,0.1,2.1,0.32,400,-2,1696.9015196802459,1507.1,3204.0
3842,0.1,2.1,0.32,400,-3,1520.9536357443335,1609.2,3130.1
3843,0.1,2.1,0.32,600,3,2441.2170489504383,1259.0,3700.2
3844,0.1,2.1,0.32,600,2,2251.415064742946,1410.2,3661.7
3845,0.1,2.1,0.32,600,1,2063.2690821897504,1556.8,3620.1
3846,0.1,2.1,0.32,600,0,1878.2807064247193,1695.7,3574.0
3847,0.1,2.1,0.32,600,-1,1697.269226094545,1822.9,3520.2
3848,0.1,2.1,0.32,600,-2,1523.6344029237368,1936.2,3459.8
3849,0.1,2.1,0.32,600,-3,1359.232641293017,2031.6,3390.8
3850,0.1,2.1,0.32,800,3,2286.6778787712938,1483.1,3769.7
3851,0.1,2.1,0.32,800,2,2102.2059553223735,1634.8,3737.1
3852,0.1,2.1,0.32,800,1,1921.372357797722,1780.1,3701.5
3853,0.1,2.1,0.32,800,0,1744.4337508538656,1916.7,3661.1
3854,0.1,2.1,0.32,800,-1,1573.2199205325426,2041.8,3615.1
3855,0.1,2.1,0.32,800,-2,1411.3404765011333,2154.7,3566.1
3856,0.1,2.1,0.32,800,-3,1255.7579337889408,2248.6,3504.3
3857,0.1,2.1,0.32,1000,3,2279.389906338095,1484.1,3763.5
3858,0.1,2.1,0.32,1000,2,2095.440406974591,1635.9,3731.4
3859,0.1,2.1,0.32,1000,1,1914.8299156439525,1781.2,3696.0
3860,0.1,2.1,0.32,1000,0,1738.6617991216688,1917.7,3656.4
3861,0.1,2.1,0.32,1000,-1,1568.1023362668752,2042.9,3611.0
3862,0.1,2.1,0.32,1000,-2,1406.4374209936746,2155.8,3562.2
3863,0.1,2.1,0.32,1000,-3,1251.0212490993772,2249.7,3500.7
3864,0.1,2.1,0.44,0,3,2961.538885693222,354.6,3316.2
3865,0.1,2.1,0.44,0,2,2760.2515326213443,454.9,3215.2
3866,0.1,2.1,0.44,0,1,2560.473689685116,559.2,3119.6
3867,0.1,2.1,0.44,0,0,2362.975897624555,667.7,3030.7
3868,0.1,2.1,0.44,0,-1,2169.602613755212,781.5,2951.1
3869,0.1,2.1,0.44,0,-2,1979.9732068939484,894.6,2874.6
3870,0.1,2.1,0.44,0,-3,1794.228760749215,996.2,2790.4
3871,0.1,2.1,0.44,200,3,2683.6266864930967,704.3,3388.0
3872,0.1,2.1,0.44,200,2,2487.285911710493,839.9,3327.1
3873,0.1,2.1,0.44,200,1,2293.3558527148307,979.2,3272.5
3874,0.1,2.1,0.44,200,0,2102.2988179160557,1118.0,3220.3
3875,0.1,2.1,0.44,200,-1,1914.3547310680522,1253.0,3167.3
3876,0.1,2.1,0.44,200,-2,1730.8095627625287,1379.4,3110.2
3877,0.1,2.1,0.44,200,-3,1553.583883357648,1486.6,3040.2
3878,0.1,2.1,0.44,400,3,2447.5483656448278,1221.7,3669.3
3879,0.1,2.1,0.44,400,2,2255.5564457207693,1371.5,3627.1
3880,0.1,2.1,0.44,400,1,2066.25193331052,1523.7,3589.9
3881,0.1,2.1,0.44,400,0,1879.2894172395236,1669.1,3548.4
3882,0.1,2.1,0.44,400,-1,1697.7238336329906,1802.8,3500.5
3883,0.1,2.1,0.44,400,-2,1524.3347262598793,1917.8,3442.1
3884,0.1,2.1,0.44,400,-3,1359.3749780899757,2010.1,3369.4
3885,0.1,2.1,0.44,600,3,2175.5043083567557,1856.6,4032.1
3886,0.1,2.1,0.44,600,2,1991.7650784046464,2010.4,4002.2
3887,0.1,2.1,0.44,600,1,1811.0275326938583,2156.8,3967.9
3888,0.1,2.1,0.44,600,0,1635.0549497663249,2292.3,3927.4
3889,0.1,2.1,0.44,600,-1,1468.562869682282,2414.0,3882.6
3890,0.1,2.1,0.44,600,-2,1311.0636639437128,2519.5,3830.5
3891,0.1,2.1,0.44,600,-3,1162.1572610540525,2604.6,3766.8
3892,0.1,2.1,0.44,800,3,1989.7907507792206,2173.8,4163.6
3893,0.1,2.1,0.44,800,2,1817.7894190077172,2325.9,4143.6
3894,0.1,2.1,0.44,800,1,1650.419026789275,2468.7,4119.1
3895,0.1,2.1,0.44,800,0,1487.622370361247,2601.4,4089.0
3896,0.1,2.1,0.44,800,-1,1332.1523393118396,2721.2,4053.3
3897,0.1,2.1,0.44,800,-2,1185.2478194986058,2823.6,4008.8
3898,0.1,2.1,0.44,800,-3,1045.9855567138825,2906.1,3952.1
3899,0.1,2.1,0.44,1000,3,1982.6201965137375,2175.4,4158.0
3900,0.1,2.1,0.44,1000,2,1810.8919523027218,2327.4,4138.3
3901,0.1,2.1,0.44,1000,1,1643.8998520654447,2470.2,4114.1
3902,0.1,2.1,0.44,1000,0,1481.5926858431308,2602.9,4084.5
3903,0.1,2.1,0.44,1000,-1,1326.9872146697437,2722.7,4049.6
3904,0.1,2.1,0.44,1000,-2,1180.2999763813925,2825.1,4005.4
3905,0.1,2.1,0.44,1000,-3,1041.0055423178935,2907.6,3948.6
3906,0.1,2.1,0.56,0,3,2929.234007142512,399.4,3328.7
3907,0.1,2.1,0.56,0,2,2728.4831090685057,501.9,3230.3
3908,0.1,2.1,0.56,0,1,2529.228255800626,609.3,3138.6
3909,0.1,2.1,0.56,0,0,2332.639148793361,721.4,3054.0
3910,0.1,2.1,0.56,0,-1,2140.3288755229255,839.0,2979.3
3911,0.1,2.1,0.56,0,-2,1951.5812310779866,953.3,2904.9
3912,0.1,2.1,0.56,0,-3,1766.457757855805,1055.4,2821.9
3913,0.1,2.1,0.56,200,3,2560.3545521071624,899.3,3459.7
3914,0.1,2.1,0.56,200,2,2366.48207831946,1045.8,3412.3
3915,0.1,2.1,0.56,200,1,2175.4102885940674,1193.0,3368.4
3916,0.1,2.1,0.56,200,0,1986.341138219335,1340.9,3327.2
3917,0.1,2.1,0.56,200,-1,1802.0802467077262,1482.6,3284.7
3918,0.1,2.1,0.56,200,-2,1623.3773234120642,1608.9,3232.3
3919,0.1,2.1,0.56,200,-3,1452.157779686848,1713.4,3165.6
3920,0.1,2.1,0.56,400,3,2267.661431487218,1602.0,3869.7
3921,0.1,2.1,0.56,400,2,2079.7683089013603,1764.0,3843.8
3922,0.1,2.1,0.56,400,1,1893.9643755118764,1919.2,3813.2
3923,0.1,2.1,0.56,400,0,1713.1386844433298,2063.9,3777.1
3924,0.1,2.1,0.56,400,-1,1541.7174361769758,2191.7,3733.5
3925,0.1,2.1,0.56,400,-2,1377.4042883262807,2298.3,3675.7
3926,0.1,2.1,0.56,400,-3,1222.0599862669847,2383.8,3605.8
3927,0.1,2.1,0.56,600,3,1939.4707543042405,2427.9,4367.4
3928,0.1,2.1,0.56,600,2,1763.6373660372537,2583.2,4346.8
3929,0.1,2.1,0.56,600,1,1594.1505916246792,2727.7,4321.8
3930,0.1,2.1,0.56,600,0,1434.0247656521854,2858.8,4292.8
3931,0.1,2.1,0.56,600,-1,1281.9101432318732,2974.3,4256.3
3932,0.1,2.1,0.56,600,-2,1137.495727858484,3071.6,4209.1
3933,0.1,2.1,0.56,600,-3,998.7801537663441,3149.1,4147.9
3934,0.1,2.1,0.56,800,3,1743.1665385666456,2839.5,4582.6
3935,0.1,2.1,0.56,800,2,1582.433417831597,2990.8,4573.2
3936,0.1,2.1,0.56,800,1,1426.0802288268196,3131.4,4557.5
3937,0.1,2.1,0.56,800,0,1278.198757035085,3259.5,4537.7
3938,0.1,2.1,0.56,800,-1,1137.07230983756,3372.3,4509.3
3939,0.1,2.1,0.56,800,-2,1001.5389192682567,3466.8,4468.3
3940,0.1,2.1,0.56,800,-3,874.926343541081,3542.2,4417.2
3941,0.1,2.1,0.56,1000,3,1735.947999239294,2841.5,4577.4
3942,0.1,2.1,0.56,1000,2,1575.6321529027766,2992.8,4568.4
3943,0.1,2.1,0.56,1000,1,1419.7831038986712,3133.3,4553.1
3944,0.1,2.1,0.56,1000,0,1271.842200454952,3261.5,4533.3
3945,0.1,2.1,0.56,1000,-1,1130.6212090793701,3374.2,4504.8
3946,0.1,2.1,0.56,1000,-2,995.3340653321638,3468.7,4464.0
3947,0.1,2.1,0.56,1000,-3,868.9965882002336,3544.2,4413.2
3948,0.1,2.1,0.68,0,3,2900.624567318545,440.2,3340.8
3949,0.1,2.1,0.68,0,2,2700.3574902741984,544.9,3245.3
3950,0.1,2.1,0.68,0,1,2501.515296147643,655.1,3156.7
3951,0.1,2.1,0.68,0,0,2305.9666253454993,770.8,3076.7
3952,0.1,2.1,0.68,0,-1,2114.489917076406,890.8,3005.3
3953,0.1,2.1,0.68,0,-2,1926.352409640473,1006.0,2932.3
3954,0.1,2.1,0.68,0,-3,1741.8420538827947,1108.5,2850.3
3955,0.1,2.1,0.68,200,3,2445.393418834698,1103.5,3548.9
3956,0.1,2.1,0.68,200,2,2254.144472034042,1257.6,3511.7
3957,0.1,2.1,0.68,200,1,2064.734435100384,1415.1,3479.8
3958,0.1,2.1,0.68,200,0,1878.8219778955304,1567.2,3446.0
3959,0.1,2.1,0.68,200,-1,1698.6079247080208,1709.0,3407.7
3960,0.1,2.1,0.68,200,-2,1525.1989803008778,1832.6,3357.8
3961,0.1,2.1,0.68,200,-3,1359.8871141981037,1932.8,3292.6
3962,0.1,2.1,0.68,400,3,2100.9130194722006,1996.0,4096.9
3963,0.1,2.1,0.68,400,2,1916.3026028739491,2158.6,4074.9
3964,0.1,2.1,0.68,400,1,1736.7059763695681,2310.5,4047.2
3965,0.1,2.1,0.68,400,0,1566.1147149715432,2449.0,4015.1
3966,0.1,2.1,0.68,400,-1,1402.2172303894492,2568.7,3970.9
3967,0.1,2.1,0.68,400,-2,1247.0715707164293,2667.5,3914.6
3968,0.1,2.1,0.68,400,-3,1100.7711780361296,2746.1,3846.9
3969,0.1,2.1,0.68,600,3,1732.6037251720222,2996.1,4728.7
3970,0.1,2.1,0.68,600,2,1569.2929143744093,3147.0,4716.3
3971,0.1,2.1,0.68,600,1,1414.2264351734254,3285.0,4699.2
3972,0.1,2.1,0.68,600,0,1265.7327964319784,3408.1,4673.8
3973,0.1,2.1,0.68,600,-1,1124.0414010730447,3515.1,4639.1
3974,0.1,2.1,0.68,600,-2,986.6641450552155,3603.8,4590.4
3975,0.1,2.1,0.68,600,-3,859.4085731458403,3674.3,4533.7
3976,0.1,2.1,0.68,800,3,1533.657787032403,3488.6,5022.2
3977,0.1,2.1,0.68,800,2,1384.3438614767058,3635.1,5019.5
3978,0.1,2.1,0.68,800,1,1241.3648760240558,3769.4,5010.7
3979,0.1,2.1,0.68,800,0,1104.1231492005147,3888.8,4993.0
3980,0.1,2.1,0.68,800,-1,973.3207740945393,3993.1,4966.5
3981,0.1,2.1,0.68,800,-2,851.603741939408,4079.0,4930.6
3982,0.1,2.1,0.68,800,-3,736.8651658254561,4147.6,4884.5
3983,0.1,2.1,0.68,1000,3,1525.869139847321,3491.0,5016.9
3984,0.1,2.1,0.68,1000,2,1376.596218674664,3637.5,5014.1
3985,0.1,2.1,0.68,1000,1,1233.637373771554,3771.8,5005.4
3986,0.1,2.1,0.68,1000,0,1096.8516583285648,3891.3,4988.2
3987,0.1,2.1,0.68,1000,-1,966.54509131158,3995.5,4962.1
3988,0.1,2.1,0.68,1000,-2,845.6766689959113,4081.4,4927.1
